0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.3316849172115326,0.8267087936401367,7.886113166932773e-07,0.40563735365867615,0.7958351373672485,-0.04952334612607956,0.4640275239944458,0.697810173034668,-0.07103386521339417,0.5123488903045654,0.610051155090332,-0.08724363893270493,0.5608786940574646,0.5553370714187622,-0.10222514718770981,0.3784022927284241,0.48883381485939026,-0.03537723049521446,0.37308791279792786,0.3432730436325073,-0.06176237389445305,0.36879631876945496,0.250324547290802,-0.08496207743883133,0.3650429844856262,0.17310407757759094,-0.10134582221508026,0.3348976969718933,0.4840308129787445,-0.030601635575294495,0.3332240581512451,0.3284435570240021,-0.05284511297941208,0.33316972851753235,0.22729650139808655,-0.07360908389091492,0.33623600006103516,0.14454278349876404,-0.0877595767378807,0.2947554290294647,0.5005552172660828,-0.031909652054309845,0.29209911823272705,0.35289791226387024,-0.05396313592791557,0.2976711690425873,0.25986403226852417,-0.07017860561609268,0.30655771493911743,0.18334165215492249,-0.07969657331705093,0.2543327212333679,0.53616863489151,-0.03862079605460167,0.2571195960044861,0.4188723564147949,-0.05803317576646805,0.2637277841567993,0.344770610332489,-0.06592985987663269,0.27509090304374695,0.2771293818950653,-0.06946718692779541
0.32388442754745483,0.8390161991119385,6.790819497837219e-07,0.3988691568374634,0.7972697019577026,-0.043405644595623016,0.459809809923172,0.7013965249061584,-0.06280961632728577,0.5076800584793091,0.616564154624939,-0.0794292539358139,0.5558142066001892,0.5623882412910461,-0.09533078968524933,0.3778093755245209,0.48556411266326904,-0.024012364447116852,0.3721742331981659,0.3431703448295593,-0.05061008036136627,0.3676728308200836,0.25333157181739807,-0.07558299601078033,0.3638148605823517,0.17572709918022156,-0.09376660734415054,0.3346555233001709,0.4793098568916321,-0.02387247607111931,0.33231285214424133,0.32573363184928894,-0.04592746123671532,0.33334171772003174,0.22749903798103333,-0.06821835041046143,0.33791616559028625,0.14727526903152466,-0.08445851504802704,0.29476502537727356,0.496552050113678,-0.030150670558214188,0.2937433123588562,0.351612389087677,-0.05228147283196449,0.3005971312522888,0.2608586251735687,-0.06814685463905334,0.31026750802993774,0.18488535284996033,-0.07848991453647614,0.2541159391403198,0.5346648097038269,-0.04164084792137146,0.257426917552948,0.42273253202438354,-0.06072920188307762,0.26424652338027954,0.350261926651001,-0.06758484989404678,0.27310991287231445,0.2834760546684265,-0.0712365061044693
0.32656362652778625,0.8442819714546204,6.887855192871939e-07,0.4008403420448303,0.7988901138305664,-0.045277249068021774,0.45896095037460327,0.6994388103485107,-0.0653226375579834,0.5079374313354492,0.6111083030700684,-0.08264730125665665,0.5573351383209229,0.5579580068588257,-0.09919902682304382,0.3759099841117859,0.4811398983001709,-0.022797949612140656,0.36812493205070496,0.3364740312099457,-0.04843264818191528,0.3629775047302246,0.24658116698265076,-0.07289927452802658,0.3590783476829529,0.16924646496772766,-0.09106281399726868,0.3320745825767517,0.4774041771888733,-0.021760661154985428,0.3296627402305603,0.32247209548950195,-0.04298986494541168,0.33123958110809326,0.2270272970199585,-0.06495191901922226,0.3370221257209778,0.14875996112823486,-0.08125634491443634,0.2920722961425781,0.4969070553779602,-0.027638938277959824,0.2915318012237549,0.3503060042858124,-0.0497417114675045,0.29885563254356384,0.25879496335983276,-0.06650232523679733,0.3094755709171295,0.183284193277359,-0.07771075516939163,0.2521824836730957,0.536384105682373,-0.03892013430595398,0.2553807199001312,0.4228683114051819,-0.05841981619596481,0.2622050642967224,0.34931111335754395,-0.06645874679088593,0.2719744145870209,0.2819916903972626,-0.0713028609752655
0.3253300189971924,0.8465563058853149,6.481544687630958e-07,0.4010193347930908,0.7968786954879761,-0.0411304347217083,0.459676593542099,0.69614177942276,-0.05879788473248482,0.5108373165130615,0.6088206171989441,-0.0746806263923645,0.5608804225921631,0.5571023225784302,-0.08998596668243408,0.3768480122089386,0.4824520945549011,-0.016343869268894196,0.3723115622997284,0.34003210067749023,-0.03990576043725014,0.36675402522087097,0.2511957883834839,-0.0632525235414505,0.36208704113960266,0.175599604845047,-0.08076661825180054,0.3317168653011322,0.4770675301551819,-0.017211729660630226,0.32923245429992676,0.3224524259567261,-0.03647460788488388,0.3297805190086365,0.22678449749946594,-0.05750312656164169,0.3343312442302704,0.1497081220149994,-0.07326123863458633,0.2905524969100952,0.49526843428611755,-0.02487117052078247,0.28915783762931824,0.34899550676345825,-0.045115843415260315,0.295246958732605,0.2584729492664337,-0.06105370447039604,0.30365437269210815,0.1829703152179718,-0.07203252613544464,0.250610888004303,0.5337978005409241,-0.03773441165685654,0.25321000814437866,0.42006391286849976,-0.05589213967323303,0.25836846232414246,0.3474511206150055,-0.06281431764364243,0.26568108797073364,0.28009140491485596,-0.06696076691150665
0.32533201575279236,0.84503573179245,6.420058298317599e-07,0.4010138511657715,0.7968114614486694,-0.04137064889073372,0.4590689539909363,0.6949213743209839,-0.059291038662195206,0.5095957517623901,0.6085262298583984,-0.07532813400030136,0.5598864555358887,0.5581739544868469,-0.09080947935581207,0.37688252329826355,0.48155614733695984,-0.018393605947494507,0.37164565920829773,0.3381226360797882,-0.042910221964120865,0.3662242293357849,0.24855557084083557,-0.0665804073214531,0.36139681935310364,0.17266204953193665,-0.08419078588485718,0.3323550820350647,0.47698071599006653,-0.019210979342460632,0.3298848271369934,0.3215807378292084,-0.03932476416230202,0.330856055021286,0.22583982348442078,-0.06044691428542137,0.33522289991378784,0.14881092309951782,-0.07623826712369919,0.291495680809021,0.4951750636100769,-0.026766108348965645,0.2909911274909973,0.3487955331802368,-0.04755830764770508,0.2978212833404541,0.25788718461990356,-0.06348923593759537,0.306484192609787,0.1823674738407135,-0.07442724704742432,0.2513182759284973,0.5335813760757446,-0.03952013701200485,0.2541453242301941,0.4207373261451721,-0.05796298757195473,0.2596572935581207,0.3477516770362854,-0.06500033289194107,0.266830176115036,0.2800918221473694,-0.06927141547203064
0.3250841200351715,0.8459362387657166,6.436632702389034e-07,0.40040624141693115,0.797490119934082,-0.04172370210289955,0.4587692320346832,0.6953251361846924,-0.059979576617479324,0.5097768306732178,0.6089495420455933,-0.07636484503746033,0.5597625970840454,0.5581046938896179,-0.0922597125172615,0.37702053785324097,0.4812811613082886,-0.019222302362322807,0.37064361572265625,0.33681318163871765,-0.04446495696902275,0.36470311880111694,0.2466002106666565,-0.06863677501678467,0.35955941677093506,0.1700240671634674,-0.08656885474920273,0.3325715959072113,0.477508008480072,-0.020138446241617203,0.3298226594924927,0.3217298686504364,-0.04107747972011566,0.330681711435318,0.22608518600463867,-0.0628328025341034,0.3352282643318176,0.14894095063209534,-0.07898052781820297,0.29154834151268005,0.4960150420665741,-0.027818765491247177,0.29069676995277405,0.3492749333381653,-0.04929645359516144,0.2973077595233917,0.25818371772766113,-0.06554700434207916,0.30614230036735535,0.18273815512657166,-0.07659709453582764,0.2509276568889618,0.5344815254211426,-0.04073548689484596,0.2539718747138977,0.42124563455581665,-0.05972506105899811,0.25932201743125916,0.3476957082748413,-0.06709684431552887,0.26657068729400635,0.27969759702682495,-0.07153309136629105
0.32469436526298523,0.8460229635238647,6.508425940410234e-07,0.39961501955986023,0.798369288444519,-0.04228715971112251,0.45807814598083496,0.6965498328208923,-0.060933101922273636,0.5089088678359985,0.6105328798294067,-0.07761227339506149,0.5597984194755554,0.5600054860115051,-0.09379453212022781,0.3763231039047241,0.48102137446403503,-0.01983337476849556,0.37003880739212036,0.33642512559890747,-0.04534028470516205,0.36437347531318665,0.2459600865840912,-0.06976030021905899,0.35938721895217896,0.1688140332698822,-0.08785900473594666,0.33203861117362976,0.4774230122566223,-0.020635440945625305,0.3297359049320221,0.32167261838912964,-0.04168758541345596,0.3308144807815552,0.22609350085258484,-0.06349460780620575,0.3354819715023041,0.14885783195495605,-0.07966925948858261,0.29109013080596924,0.4961537718772888,-0.028252312913537025,0.2900696396827698,0.3494211435317993,-0.049861788749694824,0.29681992530822754,0.25817784667015076,-0.06606864929199219,0.3060021996498108,0.1825084090232849,-0.07701034843921661,0.2503938674926758,0.5347220301628113,-0.04116201773285866,0.25307202339172363,0.4207313358783722,-0.06017375364899635,0.2586008906364441,0.3467620611190796,-0.06742756068706512,0.2662148177623749,0.27866753935813904,-0.0717325285077095
0.3260611891746521,0.8460268974304199,6.535329930557054e-07,0.40089157223701477,0.7975651025772095,-0.04239403456449509,0.4585970640182495,0.6970250010490417,-0.06137662008404732,0.5095820426940918,0.6106348037719727,-0.07841301709413528,0.5608280301094055,0.5596127510070801,-0.09493411332368851,0.37688106298446655,0.4809103310108185,-0.019892806187272072,0.37123313546180725,0.3366527259349823,-0.04535633698105812,0.365409255027771,0.24660587310791016,-0.06973852962255478,0.36031532287597656,0.17003154754638672,-0.0877104252576828,0.33184704184532166,0.47673460841178894,-0.020633725449442863,0.32901477813720703,0.32057875394821167,-0.04160566255450249,0.3294012248516083,0.22451871633529663,-0.06317684799432755,0.3335861563682556,0.14733025431632996,-0.07907678931951523,0.2905115783214569,0.49550583958625793,-0.02817729115486145,0.28863999247550964,0.3484521508216858,-0.04962127283215523,0.2945552468299866,0.25750625133514404,-0.06565046310424805,0.30304163694381714,0.18233424425125122,-0.07638303190469742,0.24999681115150452,0.5344139337539673,-0.04103001579642296,0.2519066631793976,0.42014917731285095,-0.05985267460346222,0.25672364234924316,0.3463069796562195,-0.06692451983690262,0.263627290725708,0.27827346324920654,-0.07097678631544113
0.32441583275794983,0.8459064960479736,6.547263069478504e-07,0.3996022343635559,0.7977964282035828,-0.04322653263807297,0.45933204889297485,0.6964970827102661,-0.062125757336616516,0.5115408897399902,0.6092979311943054,-0.07887674123048782,0.5626385807991028,0.5583659410476685,-0.09497513622045517,0.3764178156852722,0.4805138409137726,-0.019189856946468353,0.3717506229877472,0.337818443775177,-0.04383408650755882,0.3660164475440979,0.24851593375205994,-0.06778036057949066,0.361143559217453,0.17275205254554749,-0.08561483770608902,0.33114904165267944,0.4757539629936218,-0.019160641357302666,0.3281911015510559,0.320252388715744,-0.039348237216472626,0.32843247056007385,0.22437334060668945,-0.06055011972784996,0.3324713706970215,0.14737841486930847,-0.0763334184885025,0.28985655307769775,0.49436184763908386,-0.026038840413093567,0.28774160146713257,0.34733468294143677,-0.04688179865479469,0.29344820976257324,0.2564265727996826,-0.06291165947914124,0.3013709783554077,0.18099528551101685,-0.07384922355413437,0.24945805966854095,0.5333698987960815,-0.03832285851240158,0.2511979341506958,0.4204331338405609,-0.05681229382753372,0.2559576630592346,0.3474902808666229,-0.06402620673179626,0.2623981535434723,0.27975425124168396,-0.06833519786596298
0.32471269369125366,0.8478411436080933,6.487394443865924e-07,0.3996550440788269,0.7997713685035706,-0.04258957877755165,0.4586867392063141,0.698803186416626,-0.06132113188505173,0.5111631751060486,0.6125882267951965,-0.07800847291946411,0.562301754951477,0.5619285702705383,-0.09404067695140839,0.3772294521331787,0.4806346297264099,-0.01887468248605728,0.3719235360622406,0.33689239621162415,-0.04360916092991829,0.36590394377708435,0.24728485941886902,-0.06772641837596893,0.3608384430408478,0.17131218314170837,-0.0856265127658844,0.33182400465011597,0.47593459486961365,-0.01919109746813774,0.3289133608341217,0.32025331258773804,-0.03953906521201134,0.32919347286224365,0.22470444440841675,-0.060956474393606186,0.3336579501628876,0.14807859063148499,-0.07680870592594147,0.29038238525390625,0.49442368745803833,-0.02633541077375412,0.2884478271007538,0.34736907482147217,-0.047308553010225296,0.29436278343200684,0.25663548707962036,-0.0633813738822937,0.3028589189052582,0.1816728413105011,-0.07422482967376709,0.25005578994750977,0.533420205116272,-0.03883073851466179,0.25264495611190796,0.41907405853271484,-0.05733809992671013,0.2575191855430603,0.3457399904727936,-0.06438853591680527,0.2642403244972229,0.27819132804870605,-0.06844652444124222
